log_id,timestamp,client_ip,http_method,url,response_code,user_agent
1673,2025-09-04 22:10:00,130.117.235.86,PUT,/,200,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/531.24.4 (KHTML, like Gecko) Version/5.0 Safari/531.24.4"
1674,2025-09-07 22:32:00,168.206.34.91,POST,/admin,401,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.13.4 (KHTML, like Gecko) Version/5.1 Safari/531.13.4"
1675,2025-09-06 09:35:00,67.163.230.18,POST,/,200,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.7.4 (KHTML, like Gecko) Version/4.0 Safari/534.7.4"
1676,2025-09-03 21:59:00,72.5.239.168,PUT,/,500,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.0)
1677,2025-09-02 23:53:00,199.123.223.83,PUT,/search,200,Opera/8.56.(Windows NT 4.0; nds-DE) Presto/2.9.161 Version/11.00
1678,2025-09-07 05:12:00,31.129.210.108,POST,/dashboard,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.1)
1679,2025-09-02 19:31:00,214.234.58.238,PUT,/,500,Opera/8.34.(Windows NT 5.1; ko-KR) Presto/2.9.178 Version/11.00
1680,2025-09-01 19:17:00,202.52.28.125,GET,/,200,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_7 rv:4.0; mhr-RU) AppleWebKit/533.17.7 (KHTML, like Gecko) Version/4.0.4 Safari/533.17.7"
1681,2025-09-07 12:34:00,172.245.227.138,POST,/dashboard,401,Opera/9.47.(X11; Linux i686; ne-NP) Presto/2.9.174 Version/12.00
1682,2025-09-05 16:16:00,217.68.79.231,POST,/api/data,200,Opera/8.30.(X11; Linux i686; fo-FO) Presto/2.9.167 Version/12.00
1683,2025-09-07 10:59:00,40.23.231.77,POST,/api/data,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/13.0.858.0 Safari/536.0"
1684,2025-09-03 07:13:00,61.134.255.148,PUT,/search,500,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/4.1)
1685,2025-09-04 20:12:00,13.72.70.177,POST,/dashboard,404,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/23.0.841.0 Safari/535.1"
1686,2025-09-02 15:24:00,45.93.146.162,PUT,/search,200,Opera/9.81.(X11; Linux i686; gez-ET) Presto/2.9.174 Version/10.00
1687,2025-09-03 20:22:00,200.33.65.34,GET,/search,401,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/45.0.899.0 Safari/533.1"
1688,2025-09-05 13:53:00,148.210.198.222,GET,/login,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1)
1689,2025-09-07 06:43:00,128.240.164.231,POST,/admin,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.0)
1690,2025-09-06 05:49:00,160.181.129.5,POST,/,200,Mozilla/5.0 (Windows NT 6.2; yue-HK; rv:1.9.2.20) Gecko/2023-06-24 10:35:30 Firefox/8.0
1691,2025-09-04 03:52:00,98.62.214.91,POST,/admin,401,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/15.0m5431.0 Mobile/74B113 Safari/531.0"
1692,2025-09-06 00:28:00,197.69.53.11,PUT,/dashboard,200,Opera/9.13.(Windows 98; fy-NL) Presto/2.9.174 Version/12.00
1693,2025-09-04 20:24:00,179.129.16.49,POST,/login,401,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/12.3w9470.0 Mobile/05D266 Safari/531.2"
1694,2025-09-06 03:09:00,144.243.129.28,GET,/dashboard,200,Mozilla/5.0 (Windows NT 4.0; tn-ZA; rv:1.9.1.20) Gecko/2023-09-09 20:44:14 Firefox/9.0
1695,2025-09-07 03:02:00,103.243.53.71,PUT,/dashboard,401,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; sw-KE) AppleWebKit/533.21.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6533.21.5"
1696,2025-09-02 08:40:00,170.236.116.189,POST,/dashboard,200,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/13.6j5321.0 Mobile/27G321 Safari/533.2"
1697,2025-09-03 09:19:00,170.210.84.62,POST,/dashboard,404,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.27.3 (KHTML, like Gecko) Version/4.1 Safari/533.27.3"
1698,2025-09-03 19:31:00,78.45.94.102,GET,/login,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.1)
1699,2025-09-07 04:59:00,202.105.180.8,GET,/,401,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_7 rv:2.0; mi-NZ) AppleWebKit/535.31.2 (KHTML, like Gecko) Version/5.0.1 Safari/535.31.2"
1700,2025-09-03 17:01:00,110.242.71.29,GET,/,200,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/34.0.814.0 Mobile/70S572 Safari/531.0"
1701,2025-09-02 20:34:00,194.28.38.251,POST,/api/data,200,"Mozilla/5.0 (Linux; Android 2.3.7) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/17.0.850.0 Safari/533.1"
1702,2025-09-05 10:42:00,156.174.30.168,GET,/dashboard,401,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_3 rv:3.0; om-KE) AppleWebKit/531.35.7 (KHTML, like Gecko) Version/5.0.2 Safari/531.35.7"
1703,2025-09-01 14:33:00,139.173.96.97,GET,/login,200,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.0)
1704,2025-09-02 11:20:00,212.26.114.180,PUT,/dashboard,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/4.1)
1705,2025-09-06 00:59:00,175.233.56.127,POST,/api/data,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; gez-ET) AppleWebKit/533.5.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.5.2"
1706,2025-09-02 01:23:00,25.242.248.157,PUT,/login,200,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/5.0)
1707,2025-09-04 12:38:00,132.38.205.228,POST,/search,200,Opera/9.64.(X11; Linux x86_64; ne-NP) Presto/2.9.169 Version/12.00
1708,2025-09-01 05:08:00,195.230.61.170,POST,/login,404,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.0)
1709,2025-09-03 01:32:00,160.187.73.108,GET,/api/data,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ms-MY) AppleWebKit/534.48.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.48.6"
1710,2025-09-02 20:02:00,176.59.48.148,POST,/login,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.1)
1711,2025-09-02 14:38:00,125.173.15.213,GET,/dashboard,500,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.0)
1712,2025-09-06 08:08:00,163.41.14.227,PUT,/search,404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_8 rv:4.0; kn-IN) AppleWebKit/533.18.2 (KHTML, like Gecko) Version/4.0 Safari/533.18.2"
1713,2025-09-02 23:00:00,183.113.239.104,GET,/login,401,Opera/9.90.(Windows 98; Win 9x 4.90; yo-NG) Presto/2.9.167 Version/11.00
1714,2025-09-05 15:17:00,133.116.51.66,GET,/dashboard,500,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_6; rv:1.9.2.20) Gecko/2010-08-21 06:46:49 Firefox/3.8
1715,2025-09-02 01:47:00,206.115.101.234,PUT,/search,404,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/24.0.815.0 Safari/533.2"
1716,2025-09-01 04:50:00,207.70.169.203,GET,/login,200,Mozilla/5.0 (Android 3.2.5; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0
1717,2025-09-01 21:29:00,103.29.166.204,PUT,/,200,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/42.0.848.0 Safari/535.1"
1718,2025-09-04 09:30:00,35.65.191.251,PUT,/admin,200,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/18.6c9858.0 Mobile/05R877 Safari/532.0"
1719,2025-09-03 01:38:00,146.70.2.126,GET,/search,500,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_6 rv:2.0; ne-NP) AppleWebKit/533.37.5 (KHTML, like Gecko) Version/5.0.3 Safari/533.37.5"
1720,2025-09-01 23:00:00,116.124.159.163,PUT,/search,200,Opera/8.32.(X11; Linux i686; ss-ZA) Presto/2.9.180 Version/11.00
1721,2025-09-06 07:59:00,198.240.213.54,PUT,/api/data,500,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.40.1 (KHTML, like Gecko) Version/4.0.2 Safari/531.40.1"
1722,2025-09-01 20:35:00,193.203.243.81,POST,/login,200,"Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/58.0.814.0 Safari/536.0"
1723,2025-09-02 04:56:00,151.125.153.123,GET,/search,401,"Mozilla/5.0 (Linux; Android 4.4.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/31.0.812.0 Safari/533.1"
1724,2025-09-05 01:59:00,126.228.56.43,POST,/api/data,404,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/4.1)
1725,2025-09-03 11:21:00,65.174.173.99,POST,/login,200,Mozilla/5.0 (Windows NT 6.2; lb-LU; rv:1.9.1.20) Gecko/2016-10-28 20:33:01 Firefox/3.6.17
1726,2025-09-07 16:24:00,79.36.5.15,POST,/login,401,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5 rv:6.0; sq-AL) AppleWebKit/532.10.2 (KHTML, like Gecko) Version/5.1 Safari/532.10.2"
1727,2025-09-05 03:44:00,14.175.157.216,POST,/login,200,Mozilla/5.0 (Windows NT 5.01; ja-JP; rv:1.9.2.20) Gecko/2013-11-03 11:29:42 Firefox/7.0
1728,2025-09-05 11:57:00,203.255.254.83,PUT,/login,500,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.1)
1729,2025-09-03 05:59:00,216.23.98.239,PUT,/search,401,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; an-ES) AppleWebKit/533.9.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.9.5"
1730,2025-09-02 09:56:00,164.116.144.15,PUT,/api/data,500,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.0)
1731,2025-09-04 09:50:00,94.154.109.217,GET,/,401,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2022-10-13 19:30:19 Firefox/3.8
1732,2025-09-04 08:19:00,174.41.156.10,PUT,/admin,401,Mozilla/5.0 (Windows NT 5.01; ti-ET; rv:1.9.2.20) Gecko/2018-11-04 18:39:58 Firefox/11.0
1733,2025-09-04 03:56:00,119.241.176.134,POST,/,401,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/39.0.885.0 Mobile/23Q013 Safari/532.0"
1734,2025-09-05 05:30:00,151.208.94.87,GET,/login,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ckb-IQ) AppleWebKit/531.3.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6531.3.1"
1735,2025-09-03 17:41:00,130.115.212.47,POST,/search,200,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/49.0.867.0 Safari/535.0"
1736,2025-09-04 21:30:00,208.27.112.174,POST,/dashboard,401,Mozilla/5.0 (Windows CE; yo-NG; rv:1.9.2.20) Gecko/2016-11-17 18:01:18 Firefox/3.6.13
1737,2025-09-05 10:00:00,217.198.9.106,PUT,/,401,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; gez-ER) AppleWebKit/532.40.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6532.40.2"
1738,2025-09-05 12:35:00,173.228.15.77,POST,/admin,404,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/55.0.894.0 Safari/532.2"
1739,2025-09-07 21:23:00,222.143.30.248,GET,/login,401,Opera/9.17.(X11; Linux i686; shs-CA) Presto/2.9.176 Version/10.00
1740,2025-09-07 12:40:00,57.109.51.184,GET,/,404,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/45.0.806.0 Safari/536.0"
1741,2025-09-03 07:03:00,92.134.238.38,POST,/admin,200,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/59.0.865.0 Safari/533.0"
1742,2025-09-05 07:38:00,109.205.29.248,GET,/dashboard,404,Mozilla/5.0 (Android 4.1.2; Mobile; rv:37.0) Gecko/37.0 Firefox/37.0
1743,2025-09-03 03:59:00,70.59.110.179,PUT,/,404,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; mn-MN) AppleWebKit/533.39.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6533.39.2"
1744,2025-09-01 09:21:00,133.167.20.2,POST,/admin,401,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_4 rv:5.0; hy-AM) AppleWebKit/534.3.6 (KHTML, like Gecko) Version/4.0 Safari/534.3.6"
1745,2025-09-04 19:15:00,88.130.45.149,GET,/admin,500,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; bhb-IN) AppleWebKit/534.49.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6534.49.1"
1746,2025-09-07 01:21:00,93.202.41.158,PUT,/,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_5) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/55.0.896.0 Safari/532.1"
1747,2025-09-04 15:50:00,140.79.28.55,PUT,/login,200,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_2 rv:6.0; fa-IR) AppleWebKit/535.7.2 (KHTML, like Gecko) Version/4.0 Safari/535.7.2"
1748,2025-09-02 13:34:00,160.250.171.65,PUT,/admin,404,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; or-IN) AppleWebKit/533.47.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.47.6"
1749,2025-09-05 07:31:00,219.88.193.41,POST,/login,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; af-ZA) AppleWebKit/535.17.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6535.17.7"
1750,2025-09-02 04:26:00,192.113.152.58,POST,/search,401,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; mt-MT) AppleWebKit/533.6.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6533.6.6"
1751,2025-09-01 23:30:00,193.77.220.6,PUT,/dashboard,200,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_8 rv:4.0; hsb-DE) AppleWebKit/532.45.6 (KHTML, like Gecko) Version/5.0.1 Safari/532.45.6"
1752,2025-09-02 01:17:00,220.99.193.79,PUT,/dashboard,404,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ckb-IQ) AppleWebKit/533.41.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6533.41.6"
1753,2025-09-01 11:52:00,178.173.145.64,PUT,/login,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_6 rv:5.0; so-KE) AppleWebKit/531.40.1 (KHTML, like Gecko) Version/5.0 Safari/531.40.1"
1754,2025-09-05 02:24:00,147.29.6.220,POST,/,500,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/38.0.878.0 Mobile/29P441 Safari/533.0"
1755,2025-09-05 08:22:00,216.141.32.168,PUT,/dashboard,200,Opera/8.81.(X11; Linux x86_64; shs-CA) Presto/2.9.179 Version/12.00
1756,2025-09-06 10:05:00,221.57.29.38,POST,/search,200,Opera/9.25.(X11; Linux i686; ru-RU) Presto/2.9.168 Version/12.00
1757,2025-09-01 13:58:00,141.159.148.163,GET,/dashboard,404,Opera/9.19.(X11; Linux x86_64; ur-IN) Presto/2.9.166 Version/10.00
1758,2025-09-03 06:16:00,119.224.82.70,PUT,/login,200,Opera/8.47.(X11; Linux i686; gez-ET) Presto/2.9.190 Version/10.00
1759,2025-09-03 10:55:00,169.230.192.56,POST,/login,500,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.0)
1760,2025-09-01 21:32:00,196.203.1.84,PUT,/admin,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.1)
1761,2025-09-01 23:10:00,208.208.184.203,POST,/login,500,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.0)
1762,2025-09-07 13:05:00,146.240.149.75,GET,/admin,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/14.7f3301.0 Mobile/46H471 Safari/533.2"
1763,2025-09-07 12:43:00,141.236.153.7,POST,/login,404,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.1)
1764,2025-09-02 15:16:00,212.251.173.152,POST,/admin,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/3.1)
1765,2025-09-03 05:37:00,210.6.143.188,PUT,/,500,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.41.3 (KHTML, like Gecko) Version/4.0.1 Safari/532.41.3"
1766,2025-09-07 13:51:00,132.230.31.240,GET,/login,500,Mozilla/5.0 (Android 4.4.4; Mobile; rv:46.0) Gecko/46.0 Firefox/46.0
1767,2025-09-05 00:18:00,7.231.185.142,PUT,/search,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; bg-BG) AppleWebKit/531.43.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6531.43.4"
1768,2025-09-01 01:13:00,128.71.2.110,POST,/dashboard,200,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.39.4 (KHTML, like Gecko) Version/4.1 Safari/533.39.4"
1769,2025-09-03 14:59:00,108.8.189.166,POST,/search,401,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/3.1)
1770,2025-09-01 12:27:00,123.83.218.144,GET,/search,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6 rv:6.0; lij-IT) AppleWebKit/534.15.4 (KHTML, like Gecko) Version/5.0.3 Safari/534.15.4"
1771,2025-09-03 22:18:00,58.177.221.93,GET,/login,200,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/22.0.810.0 Mobile/05D901 Safari/536.1"
1772,2025-09-01 01:09:00,198.23.114.82,PUT,/login,401,Mozilla/5.0 (Android 8.0.0; Mobile; rv:35.0) Gecko/35.0 Firefox/35.0
1773,2025-09-01 03:30:00,195.118.80.240,GET,/,401,Opera/8.94.(Windows NT 5.2; sd-PK) Presto/2.9.163 Version/10.00
1774,2025-09-04 13:07:00,51.222.168.139,GET,/,404,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_3; rv:1.9.3.20) Gecko/2010-06-14 06:53:25 Firefox/3.6.12
1775,2025-09-06 13:16:00,28.202.25.246,POST,/login,200,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/28.0.858.0 Safari/532.0"
1776,2025-09-01 15:29:00,114.59.204.97,GET,/dashboard,500,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; kok-IN) AppleWebKit/535.41.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6535.41.6"
1777,2025-09-03 20:39:00,211.216.252.101,PUT,/api/data,200,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.26.7 (KHTML, like Gecko) Version/5.0.2 Safari/532.26.7"
1778,2025-09-05 22:54:00,14.90.224.187,PUT,/search,401,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/4.1)
1779,2025-09-04 20:19:00,182.164.208.64,PUT,/,200,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2025-08-02 00:23:30 Firefox/5.0
1780,2025-09-05 07:30:00,198.123.104.203,PUT,/api/data,500,"Mozilla/5.0 (Linux; Android 2.3.3) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/19.0.844.0 Safari/533.0"
1781,2025-09-04 18:37:00,174.187.31.175,PUT,/login,200,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.16.2 (KHTML, like Gecko) Version/4.0.1 Safari/534.16.2"
1782,2025-09-01 22:49:00,175.49.90.43,PUT,/search,401,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/48.0.847.0 Safari/532.2"
1783,2025-09-02 10:59:00,17.208.204.24,PUT,/api/data,200,Mozilla/5.0 (Android 5.0.1; Mobile; rv:59.0) Gecko/59.0 Firefox/59.0
1784,2025-09-03 22:22:00,61.38.3.151,POST,/login,401,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.12.6 (KHTML, like Gecko) Version/5.1 Safari/535.12.6"
1785,2025-09-01 18:59:00,62.28.28.23,POST,/dashboard,200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/40.0.821.0 Safari/535.2"
1786,2025-09-07 03:53:00,170.68.172.148,GET,/,200,Opera/9.81.(X11; Linux x86_64; cs-CZ) Presto/2.9.168 Version/11.00
1787,2025-09-06 12:20:00,203.189.80.122,PUT,/login,200,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/12.8v8716.0 Mobile/80Y965 Safari/535.2"
1788,2025-09-02 13:06:00,199.126.141.66,GET,/search,200,Opera/9.85.(X11; Linux i686; mhr-RU) Presto/2.9.178 Version/12.00
1789,2025-09-05 16:33:00,43.169.2.23,POST,/login,404,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/9.4o3267.0 Mobile/24E269 Safari/533.0"
1790,2025-09-06 03:47:00,187.1.231.12,POST,/login,404,Opera/9.95.(X11; Linux x86_64; gez-ER) Presto/2.9.171 Version/11.00
1791,2025-09-03 06:58:00,178.148.79.220,PUT,/admin,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_5 rv:6.0; om-KE) AppleWebKit/533.28.2 (KHTML, like Gecko) Version/5.1 Safari/533.28.2"
1792,2025-09-04 09:32:00,209.57.227.202,PUT,/dashboard,401,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.1)
1793,2025-09-05 00:12:00,189.25.232.57,GET,/dashboard,404,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.1)
1794,2025-09-07 11:53:00,152.176.19.160,GET,/dashboard,404,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.1)
1795,2025-09-04 03:59:00,52.41.188.222,GET,/api/data,404,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/9.6k4110.0 Mobile/71G544 Safari/531.0"
1796,2025-09-04 14:59:00,196.42.172.173,GET,/dashboard,404,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/31.0.858.0 Safari/536.2"
1797,2025-09-07 00:12:00,84.144.165.83,GET,/api/data,404,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/17.4q9445.0 Mobile/76U487 Safari/535.2"
1798,2025-09-04 22:12:00,222.186.152.36,GET,/admin,200,Mozilla/5.0 (Windows 98; Win 9x 4.90; iw-IL; rv:1.9.1.20) Gecko/2023-01-22 04:38:45 Firefox/3.8
1799,2025-09-01 06:58:00,132.170.206.225,PUT,/api/data,500,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/16.0.818.0 Mobile/54H015 Safari/531.2"
1800,2025-09-07 15:19:00,67.240.254.101,PUT,/admin,404,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.1)
1801,2025-09-07 14:54:00,215.69.25.110,POST,/,401,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/4.0)
1802,2025-09-06 18:52:00,50.55.59.77,PUT,/,404,Opera/9.55.(X11; Linux x86_64; so-SO) Presto/2.9.170 Version/12.00
1803,2025-09-01 23:46:00,159.238.233.112,PUT,/api/data,200,Opera/8.33.(X11; Linux x86_64; ig-NG) Presto/2.9.162 Version/10.00
1804,2025-09-06 04:59:00,99.95.228.96,POST,/login,404,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.43.4 (KHTML, like Gecko) Version/5.0 Safari/534.43.4"
1805,2025-09-01 09:57:00,96.122.1.16,GET,/,404,Opera/8.40.(Windows NT 5.1; ik-CA) Presto/2.9.175 Version/12.00
1806,2025-09-04 07:28:00,199.211.19.7,GET,/api/data,200,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2017-03-13 09:24:18 Firefox/3.8
1807,2025-09-04 12:06:00,132.77.118.169,GET,/admin,500,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.0)
1808,2025-09-02 11:57:00,223.48.72.97,PUT,/,500,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.0)
1809,2025-09-03 22:52:00,13.33.46.146,GET,/,401,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.0)
1810,2025-09-02 15:37:00,169.125.106.118,POST,/,500,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_4 rv:2.0; xh-ZA) AppleWebKit/531.9.5 (KHTML, like Gecko) Version/4.0 Safari/531.9.5"
1811,2025-09-06 20:03:00,133.21.57.112,POST,/api/data,200,Opera/8.10.(Windows 98; ga-IE) Presto/2.9.179 Version/10.00
