log_id,timestamp,username,source_ip,destination_host,status,auth_method
886,2025-09-06 16:09:00,kim66,10.33.124.152,vpn-gateway,FAILURE,PASSWORD
887,2025-09-03 07:15:00,sandraparker,172.22.27.74,corp-server-02,FAILURE,PASSWORD
888,2025-09-04 13:27:00,rachel14,172.28.142.36,vpn-gateway,FAILURE,SSH
889,2025-09-01 10:36:00,wallacejose,192.168.154.212,vpn-gateway,SUCCESS,MFA
890,2025-09-06 09:44:00,michaelsullivan,192.168.243.244,corp-server-02,FAILURE,MFA
891,2025-09-02 04:25:00,wilsonsara,172.20.88.238,corp-server-02,SUCCESS,PASSWORD
892,2025-09-01 18:44:00,mcgrathdanny,192.168.159.244,db-server-01,SUCCESS,SSH
893,2025-09-03 19:18:00,kelsey84,192.168.20.17,corp-server-01,FAILURE,PASSWORD
894,2025-09-05 00:10:00,andrewsaunders,172.23.213.147,vpn-gateway,SUCCESS,MFA
895,2025-09-02 05:33:00,kelseystanley,10.162.222.182,db-server-01,FAILURE,MFA
896,2025-09-01 15:54:00,edgar40,192.168.56.32,corp-server-01,SUCCESS,PASSWORD
897,2025-09-07 11:28:00,troynelson,10.57.31.76,corp-server-02,FAILURE,PASSWORD
898,2025-09-01 23:11:00,abrown,192.168.137.180,db-server-01,SUCCESS,PASSWORD
899,2025-09-03 22:00:00,amyboyd,192.168.214.240,corp-server-02,SUCCESS,MFA
900,2025-09-03 18:03:00,eparker,172.26.44.255,db-server-01,FAILURE,SSH
901,2025-09-07 21:11:00,xhughes,192.168.130.197,db-server-01,FAILURE,SSH
902,2025-09-04 09:11:00,qdominguez,10.175.35.49,vpn-gateway,SUCCESS,MFA
903,2025-09-06 02:20:00,owest,192.168.201.124,corp-server-02,FAILURE,PASSWORD
904,2025-09-04 00:50:00,huntermarcus,10.176.229.247,vpn-gateway,FAILURE,PASSWORD
905,2025-09-01 15:34:00,christopher60,192.168.200.78,corp-server-02,FAILURE,PASSWORD
906,2025-09-01 06:35:00,kellytran,192.168.96.153,db-server-01,SUCCESS,PASSWORD
907,2025-09-04 23:47:00,leerebecca,192.168.78.168,corp-server-02,SUCCESS,SSH
908,2025-09-05 19:28:00,john36,192.168.188.204,db-server-01,FAILURE,SSH
909,2025-09-04 23:37:00,iparker,10.242.198.175,corp-server-01,FAILURE,PASSWORD
910,2025-09-04 07:04:00,cruzlawrence,172.20.175.201,vpn-gateway,SUCCESS,SSH
911,2025-09-02 01:26:00,howellrebecca,10.187.1.10,vpn-gateway,FAILURE,SSH
912,2025-09-05 09:48:00,mreyes,10.45.25.121,db-server-01,FAILURE,SSH
913,2025-09-01 15:39:00,vwalker,10.81.243.66,corp-server-01,SUCCESS,SSH
914,2025-09-02 12:09:00,dmendoza,172.23.10.83,vpn-gateway,FAILURE,PASSWORD
915,2025-09-02 16:25:00,thomasroberts,10.40.118.35,db-server-01,SUCCESS,MFA
916,2025-09-03 16:31:00,robertsontara,10.93.64.48,db-server-01,SUCCESS,MFA
917,2025-09-05 10:54:00,rogercarter,192.168.215.121,db-server-01,SUCCESS,MFA
918,2025-09-02 16:25:00,michaelpreston,10.22.102.106,corp-server-01,FAILURE,SSH
919,2025-09-05 12:24:00,williamsrichard,10.89.79.248,vpn-gateway,FAILURE,PASSWORD
920,2025-09-03 16:18:00,rodneymunoz,10.198.175.139,corp-server-02,SUCCESS,SSH
921,2025-09-04 06:26:00,wattssusan,192.168.179.177,vpn-gateway,SUCCESS,MFA
922,2025-09-02 11:34:00,vjohnson,10.215.218.68,corp-server-02,FAILURE,PASSWORD
923,2025-09-05 11:31:00,evansmark,10.163.207.134,db-server-01,FAILURE,MFA
924,2025-09-02 02:24:00,crawfordpatrick,192.168.106.246,vpn-gateway,FAILURE,MFA
925,2025-09-06 15:32:00,annacarroll,172.30.147.202,db-server-01,FAILURE,PASSWORD
926,2025-09-07 10:54:00,melissa71,172.23.55.68,corp-server-01,SUCCESS,PASSWORD
927,2025-09-03 21:02:00,dukejeffery,172.27.236.158,db-server-01,FAILURE,PASSWORD
928,2025-09-02 06:09:00,cassandramartin,192.168.213.75,vpn-gateway,SUCCESS,MFA
929,2025-09-02 08:18:00,marcusjones,192.168.158.89,vpn-gateway,FAILURE,SSH
930,2025-09-05 22:47:00,brittanymclaughlin,172.24.162.100,vpn-gateway,SUCCESS,SSH
931,2025-09-01 09:54:00,erictaylor,172.25.136.108,corp-server-02,SUCCESS,MFA
932,2025-09-03 22:56:00,maria70,10.12.29.231,corp-server-01,SUCCESS,PASSWORD
933,2025-09-07 20:16:00,kellymartinez,192.168.143.121,corp-server-01,SUCCESS,SSH
934,2025-09-02 17:53:00,gloria07,10.203.245.73,corp-server-02,SUCCESS,PASSWORD
935,2025-09-06 21:47:00,kwheeler,172.30.56.109,corp-server-02,FAILURE,SSH
936,2025-09-01 12:16:00,christopherblack,10.218.3.137,corp-server-01,SUCCESS,MFA
937,2025-09-03 07:56:00,heather56,172.17.225.207,corp-server-02,SUCCESS,SSH
938,2025-09-01 23:36:00,shampton,10.57.219.52,vpn-gateway,SUCCESS,PASSWORD
939,2025-09-07 10:29:00,nicoleramirez,172.29.72.0,corp-server-01,SUCCESS,PASSWORD
940,2025-09-03 17:32:00,nmartin,192.168.206.69,corp-server-02,FAILURE,SSH
941,2025-09-01 11:05:00,david05,192.168.239.0,corp-server-02,SUCCESS,PASSWORD
942,2025-09-04 17:16:00,jonathan39,192.168.149.225,corp-server-01,SUCCESS,PASSWORD
943,2025-09-06 11:37:00,vsmith,172.27.217.171,corp-server-01,SUCCESS,SSH
944,2025-09-02 08:30:00,robertdean,192.168.17.169,vpn-gateway,SUCCESS,MFA
945,2025-09-02 17:02:00,browntiffany,172.28.109.55,db-server-01,SUCCESS,MFA
946,2025-09-01 14:11:00,perrycynthia,192.168.246.88,corp-server-01,FAILURE,PASSWORD
947,2025-09-04 17:20:00,hubbardjacqueline,192.168.53.164,vpn-gateway,SUCCESS,SSH
948,2025-09-03 20:02:00,dbryant,10.197.130.240,db-server-01,SUCCESS,PASSWORD
949,2025-09-06 03:27:00,raymond04,192.168.243.31,vpn-gateway,SUCCESS,SSH
950,2025-09-03 03:03:00,scott66,172.28.237.54,vpn-gateway,SUCCESS,PASSWORD
951,2025-09-07 15:01:00,tuckerdouglas,172.21.226.235,vpn-gateway,FAILURE,MFA
952,2025-09-04 12:59:00,kpadilla,192.168.106.18,corp-server-02,SUCCESS,SSH
953,2025-09-06 00:53:00,fitzpatrickdenise,10.120.4.110,vpn-gateway,SUCCESS,SSH
954,2025-09-01 00:44:00,nancyboyer,10.71.167.164,db-server-01,FAILURE,SSH
955,2025-09-06 20:08:00,fgutierrez,10.216.2.124,corp-server-01,SUCCESS,MFA
956,2025-09-05 15:08:00,manningjames,192.168.56.19,vpn-gateway,FAILURE,SSH
957,2025-09-05 06:56:00,christianstacey,192.168.83.71,db-server-01,FAILURE,MFA
958,2025-09-01 04:50:00,tpreston,192.168.217.11,corp-server-02,FAILURE,PASSWORD
959,2025-09-02 02:54:00,hebertsean,10.154.223.28,corp-server-01,SUCCESS,SSH
960,2025-09-02 17:31:00,leeaaron,172.24.144.254,corp-server-02,SUCCESS,PASSWORD
961,2025-09-02 15:40:00,kerrywilson,172.28.148.135,vpn-gateway,SUCCESS,SSH
962,2025-09-07 01:05:00,parkerwilliams,192.168.235.220,db-server-01,FAILURE,PASSWORD
963,2025-09-02 15:06:00,michael78,10.89.104.103,corp-server-02,FAILURE,MFA
964,2025-09-02 10:32:00,erin86,192.168.95.25,db-server-01,FAILURE,MFA
965,2025-09-04 19:03:00,brian93,172.23.62.54,vpn-gateway,FAILURE,MFA
966,2025-09-03 21:16:00,jennifer70,10.64.24.54,vpn-gateway,SUCCESS,SSH
967,2025-09-06 06:21:00,isaiahjohnson,192.168.13.34,vpn-gateway,FAILURE,SSH
968,2025-09-07 14:58:00,cathy42,192.168.160.35,corp-server-01,FAILURE,MFA
969,2025-09-03 03:55:00,rsawyer,192.168.7.125,corp-server-01,SUCCESS,PASSWORD
970,2025-09-02 13:00:00,amaxwell,10.106.143.162,corp-server-01,FAILURE,SSH
971,2025-09-01 15:55:00,vincentthornton,192.168.136.2,db-server-01,FAILURE,MFA
972,2025-09-02 03:31:00,andrewestes,192.168.200.198,db-server-01,SUCCESS,SSH
973,2025-09-02 19:19:00,josephking,10.237.152.160,corp-server-02,FAILURE,MFA
974,2025-09-07 05:59:00,lisa66,172.22.101.102,corp-server-01,FAILURE,MFA
975,2025-09-06 23:44:00,tmccarty,172.18.107.82,corp-server-01,FAILURE,SSH
976,2025-09-07 08:39:00,hamiltonelizabeth,172.16.122.13,vpn-gateway,SUCCESS,PASSWORD
977,2025-09-06 14:08:00,ywarren,10.238.247.87,corp-server-02,SUCCESS,PASSWORD
978,2025-09-06 10:17:00,xrobles,172.30.24.59,corp-server-02,SUCCESS,MFA
979,2025-09-07 00:22:00,andrea45,192.168.114.72,corp-server-01,SUCCESS,PASSWORD
980,2025-09-05 12:26:00,nancy00,172.21.202.237,corp-server-02,SUCCESS,SSH
981,2025-09-05 23:28:00,david81,192.168.222.54,corp-server-01,SUCCESS,PASSWORD
982,2025-09-04 02:25:00,kathryn73,172.24.186.190,corp-server-02,SUCCESS,SSH
983,2025-09-05 04:13:00,ubell,172.24.103.92,vpn-gateway,FAILURE,PASSWORD
984,2025-09-06 23:53:00,johnnyhunter,192.168.7.20,vpn-gateway,FAILURE,PASSWORD
985,2025-09-05 15:14:00,rnguyen,10.144.249.57,vpn-gateway,FAILURE,SSH
986,2025-09-01 04:10:00,kelly08,192.168.4.187,corp-server-02,FAILURE,PASSWORD
987,2025-09-04 05:06:00,nelsonthomas,172.26.116.199,corp-server-02,SUCCESS,PASSWORD
988,2025-09-05 20:53:00,smithdonald,192.168.127.53,corp-server-01,FAILURE,SSH
989,2025-09-06 19:40:00,bentongabrielle,192.168.93.8,db-server-01,SUCCESS,PASSWORD
990,2025-09-02 20:03:00,iyu,192.168.231.218,vpn-gateway,FAILURE,PASSWORD
991,2025-09-04 09:59:00,kfitzgerald,192.168.141.42,db-server-01,SUCCESS,PASSWORD
992,2025-09-04 09:26:00,cmckinney,10.183.53.84,db-server-01,SUCCESS,SSH
993,2025-09-07 14:51:00,robert33,192.168.23.209,corp-server-02,FAILURE,PASSWORD
994,2025-09-02 19:22:00,lauracook,192.168.5.129,vpn-gateway,SUCCESS,PASSWORD
995,2025-09-03 03:47:00,ganderson,172.30.221.25,vpn-gateway,FAILURE,SSH
996,2025-09-04 09:57:00,worozco,10.188.5.33,vpn-gateway,SUCCESS,MFA
997,2025-09-06 03:35:00,estradadanielle,192.168.125.212,db-server-01,FAILURE,PASSWORD
998,2025-09-04 20:35:00,wwatkins,10.160.38.203,corp-server-02,FAILURE,PASSWORD
999,2025-09-04 19:10:00,erica34,10.15.119.43,corp-server-01,FAILURE,MFA
1000,2025-09-06 06:39:00,jorgenelson,10.169.217.20,corp-server-01,SUCCESS,MFA
1001,2025-09-01 13:44:00,ogarcia,172.26.128.32,corp-server-02,FAILURE,SSH
1002,2025-09-02 07:03:00,brittanygriffith,192.168.205.89,db-server-01,FAILURE,MFA
1003,2025-09-01 00:28:00,moralesamanda,192.168.130.151,corp-server-01,SUCCESS,SSH
1004,2025-09-01 05:59:00,wmoss,172.26.113.203,corp-server-02,FAILURE,PASSWORD
1005,2025-09-03 11:04:00,kgarcia,192.168.248.187,db-server-01,FAILURE,MFA
1006,2025-09-05 07:04:00,brenda95,192.168.71.173,db-server-01,FAILURE,MFA
1007,2025-09-04 09:25:00,daniellesanchez,192.168.156.20,corp-server-01,SUCCESS,PASSWORD
1008,2025-09-01 14:14:00,petersonjennifer,172.16.99.57,vpn-gateway,FAILURE,MFA
1009,2025-09-05 22:58:00,sestes,192.168.193.27,corp-server-01,SUCCESS,PASSWORD
1010,2025-09-03 12:46:00,blane,10.226.74.224,corp-server-02,SUCCESS,MFA
1011,2025-09-04 00:33:00,washingtonedward,172.28.143.219,db-server-01,SUCCESS,PASSWORD
1012,2025-09-07 20:18:00,hillkelly,172.20.154.207,vpn-gateway,FAILURE,PASSWORD
1013,2025-09-06 02:17:00,jesse97,10.163.234.236,corp-server-01,FAILURE,SSH
1014,2025-09-01 07:30:00,monica17,192.168.31.219,db-server-01,FAILURE,PASSWORD
1015,2025-09-05 22:46:00,tfriedman,172.31.140.184,corp-server-02,SUCCESS,PASSWORD
1016,2025-09-05 23:19:00,castillojames,10.62.42.147,vpn-gateway,SUCCESS,MFA
1017,2025-09-05 03:48:00,mary19,172.28.89.9,corp-server-01,SUCCESS,PASSWORD
1018,2025-09-05 23:32:00,kimberly49,172.21.7.27,vpn-gateway,FAILURE,PASSWORD
1019,2025-09-06 19:07:00,jimmygoodwin,10.105.114.41,db-server-01,FAILURE,PASSWORD
1020,2025-09-06 10:27:00,michael29,172.20.125.158,corp-server-02,SUCCESS,PASSWORD
1021,2025-09-04 13:15:00,melissa56,10.194.194.60,db-server-01,FAILURE,SSH
1022,2025-09-05 04:35:00,hstewart,192.168.17.246,corp-server-01,SUCCESS,SSH
1023,2025-09-03 23:56:00,williamsvincent,10.229.255.177,corp-server-02,SUCCESS,SSH
1024,2025-09-07 02:41:00,michaelsanders,172.16.146.31,vpn-gateway,SUCCESS,PASSWORD
1025,2025-09-02 23:52:00,mortiz,172.21.196.45,corp-server-01,SUCCESS,MFA
1026,2025-09-07 07:03:00,jessedougherty,172.23.0.4,corp-server-01,FAILURE,MFA
1027,2025-09-04 20:03:00,angela38,172.25.47.64,db-server-01,FAILURE,PASSWORD
1028,2025-09-02 23:35:00,oneillmatthew,172.19.251.134,db-server-01,FAILURE,MFA
1029,2025-09-04 07:23:00,ariasbailey,192.168.245.202,db-server-01,FAILURE,PASSWORD
1030,2025-09-02 09:15:00,claudia83,10.245.57.141,db-server-01,SUCCESS,PASSWORD
1031,2025-09-04 17:43:00,anna89,192.168.3.157,corp-server-02,SUCCESS,PASSWORD
1032,2025-09-06 15:43:00,harpermarc,172.18.169.158,corp-server-01,FAILURE,SSH
1033,2025-09-02 20:30:00,joseph31,172.24.102.162,vpn-gateway,FAILURE,PASSWORD
1034,2025-09-01 13:45:00,wtaylor,192.168.72.143,vpn-gateway,SUCCESS,SSH
1035,2025-09-01 14:44:00,arthur83,10.77.103.47,corp-server-01,SUCCESS,MFA
1036,2025-09-06 21:57:00,llarsen,172.20.77.2,db-server-01,SUCCESS,PASSWORD
1037,2025-09-04 05:25:00,richardlucas,10.9.212.15,vpn-gateway,SUCCESS,MFA
1038,2025-09-02 04:32:00,billyfoley,192.168.149.237,db-server-01,SUCCESS,SSH
1039,2025-09-01 03:06:00,ytaylor,10.97.150.38,vpn-gateway,FAILURE,SSH
1040,2025-09-05 12:23:00,lloyderic,172.22.234.69,db-server-01,FAILURE,PASSWORD
1041,2025-09-05 15:01:00,bonniethomas,10.223.220.161,corp-server-01,FAILURE,MFA
1042,2025-09-03 13:49:00,ryanelizabeth,192.168.122.208,vpn-gateway,FAILURE,SSH
1043,2025-09-01 17:44:00,cwatson,10.9.110.123,corp-server-02,SUCCESS,MFA
1044,2025-09-03 11:06:00,elizabethblair,172.27.88.95,corp-server-02,FAILURE,PASSWORD
1045,2025-09-01 12:00:00,anna86,10.239.47.37,db-server-01,SUCCESS,SSH
1046,2025-09-06 10:40:00,martinezjames,192.168.54.75,corp-server-01,FAILURE,PASSWORD
1047,2025-09-05 02:18:00,erussell,192.168.202.15,db-server-01,SUCCESS,MFA
1048,2025-09-03 20:06:00,ggonzalez,192.168.2.36,corp-server-02,SUCCESS,SSH
1049,2025-09-02 11:38:00,christinawiggins,10.95.106.93,vpn-gateway,SUCCESS,PASSWORD
1050,2025-09-06 05:01:00,paul23,10.74.156.7,vpn-gateway,FAILURE,PASSWORD
1051,2025-09-07 03:50:00,thompsonjamie,172.21.250.243,corp-server-02,SUCCESS,SSH
1052,2025-09-01 11:26:00,robert62,172.20.22.165,corp-server-02,SUCCESS,SSH
1053,2025-09-05 16:03:00,brownlisa,10.198.225.116,db-server-01,FAILURE,PASSWORD
1054,2025-09-04 18:31:00,nhouse,172.18.1.132,corp-server-02,SUCCESS,MFA
1055,2025-09-06 11:15:00,elizabeth95,10.39.55.203,corp-server-02,FAILURE,PASSWORD
1056,2025-09-02 03:10:00,dparker,192.168.26.63,corp-server-01,FAILURE,MFA
1057,2025-09-07 10:28:00,lucasrobert,192.168.42.4,corp-server-02,SUCCESS,SSH
1058,2025-09-03 18:47:00,josephsmith,10.220.101.169,vpn-gateway,SUCCESS,SSH
1059,2025-09-04 09:20:00,sara79,192.168.155.46,corp-server-02,SUCCESS,PASSWORD
1060,2025-09-04 08:21:00,roachsarah,192.168.208.28,vpn-gateway,SUCCESS,MFA
1061,2025-09-05 07:09:00,perezbrian,192.168.244.22,vpn-gateway,FAILURE,SSH
1062,2025-09-03 23:10:00,cochranxavier,10.10.211.243,vpn-gateway,FAILURE,MFA
1063,2025-09-03 17:03:00,julie45,172.31.22.189,corp-server-02,FAILURE,SSH
1064,2025-09-02 23:45:00,meganschroeder,10.154.202.48,corp-server-02,SUCCESS,SSH
1065,2025-09-04 09:36:00,jcooley,172.22.253.188,corp-server-02,FAILURE,SSH
1066,2025-09-04 21:43:00,sevans,172.25.228.14,corp-server-01,SUCCESS,MFA
1067,2025-09-03 18:51:00,vaughnsara,192.168.235.237,db-server-01,FAILURE,SSH
1068,2025-09-01 12:03:00,harrellcaleb,192.168.160.116,vpn-gateway,FAILURE,MFA
1069,2025-09-06 15:51:00,kennethyoung,172.31.38.90,corp-server-02,FAILURE,MFA
1070,2025-09-04 19:37:00,rbarton,192.168.113.14,db-server-01,SUCCESS,MFA
1071,2025-09-03 13:20:00,wangtara,192.168.176.76,db-server-01,SUCCESS,MFA
1072,2025-09-04 11:41:00,matthewcannon,192.168.8.20,db-server-01,SUCCESS,SSH
1073,2025-09-05 04:10:00,jenniferwilkerson,10.106.170.75,vpn-gateway,FAILURE,MFA
1074,2025-09-02 17:50:00,yzimmerman,172.25.132.202,vpn-gateway,FAILURE,SSH
1075,2025-09-03 05:13:00,qjohnson,172.16.241.178,corp-server-01,FAILURE,MFA
1076,2025-09-07 06:41:00,madisonguzman,192.168.30.144,vpn-gateway,SUCCESS,SSH
1077,2025-09-06 17:56:00,russelljohn,172.20.126.203,corp-server-02,SUCCESS,MFA
1078,2025-09-05 03:05:00,swilliams,192.168.1.173,vpn-gateway,SUCCESS,PASSWORD
1079,2025-09-04 05:48:00,ryan70,10.216.140.127,corp-server-02,SUCCESS,SSH
1080,2025-09-02 04:25:00,stephaniecole,10.76.208.125,db-server-01,SUCCESS,MFA
1081,2025-09-02 22:02:00,sarahgraham,172.31.97.27,corp-server-02,SUCCESS,PASSWORD
1082,2025-09-04 19:52:00,veronicamaddox,172.16.250.14,vpn-gateway,FAILURE,MFA
1083,2025-09-01 23:38:00,ojones,192.168.243.52,corp-server-01,FAILURE,SSH
1084,2025-09-04 06:01:00,pmoore,192.168.104.23,corp-server-01,SUCCESS,PASSWORD
1085,2025-09-06 21:17:00,katherine51,172.16.153.238,db-server-01,SUCCESS,PASSWORD
1086,2025-09-03 13:14:00,edwardsjon,172.19.214.190,vpn-gateway,FAILURE,SSH
1087,2025-09-01 10:51:00,nathanmarshall,10.9.15.167,corp-server-01,FAILURE,PASSWORD
1088,2025-09-05 09:57:00,zwheeler,10.135.30.38,corp-server-02,SUCCESS,SSH
1089,2025-09-05 00:34:00,edwardsbarry,172.24.117.105,corp-server-01,SUCCESS,PASSWORD
1090,2025-09-05 11:03:00,bakercarl,10.230.197.157,db-server-01,FAILURE,SSH
1091,2025-09-03 21:28:00,lipatricia,172.28.175.222,corp-server-01,SUCCESS,SSH
1092,2025-09-03 00:27:00,rubiokaren,172.18.39.165,corp-server-02,SUCCESS,SSH
1093,2025-09-02 05:09:00,tinabray,192.168.61.148,corp-server-02,FAILURE,PASSWORD
1094,2025-09-03 05:11:00,sarah81,172.19.13.164,vpn-gateway,FAILURE,SSH
1095,2025-09-03 19:48:00,marshamber,192.168.191.21,vpn-gateway,FAILURE,PASSWORD
1096,2025-09-03 17:16:00,russellmack,10.223.160.148,corp-server-01,SUCCESS,MFA
1097,2025-09-06 00:26:00,maryelliott,192.168.19.30,corp-server-02,SUCCESS,MFA
1098,2025-09-07 12:28:00,zbishop,192.168.153.60,corp-server-01,SUCCESS,SSH
1099,2025-09-02 15:58:00,smithtravis,192.168.250.78,corp-server-02,SUCCESS,MFA
1100,2025-09-05 08:40:00,williamstimothy,192.168.11.148,db-server-01,SUCCESS,SSH
1101,2025-09-03 08:33:00,jwood,10.109.171.188,db-server-01,SUCCESS,PASSWORD
1102,2025-09-02 18:07:00,lisaanderson,192.168.66.81,db-server-01,SUCCESS,MFA
1103,2025-09-06 23:03:00,mckenziematthew,192.168.119.135,corp-server-01,SUCCESS,SSH
1104,2025-09-03 10:48:00,irivera,10.56.129.101,db-server-01,SUCCESS,PASSWORD
1105,2025-09-02 05:19:00,gcuevas,10.216.99.236,vpn-gateway,FAILURE,MFA
1106,2025-09-02 19:30:00,charlesmontgomery,10.164.201.237,vpn-gateway,SUCCESS,MFA
1107,2025-09-03 04:08:00,tracy21,192.168.202.83,corp-server-02,SUCCESS,SSH
1108,2025-09-07 01:21:00,rachel39,172.31.9.62,db-server-01,FAILURE,MFA
1109,2025-09-01 19:26:00,stephanielewis,10.204.92.208,corp-server-01,FAILURE,MFA
1110,2025-09-06 09:16:00,christina18,192.168.131.168,db-server-01,FAILURE,SSH
1111,2025-09-06 22:40:00,jason87,192.168.5.37,corp-server-02,SUCCESS,SSH
1112,2025-09-05 23:30:00,gwaters,192.168.200.68,vpn-gateway,FAILURE,PASSWORD
1113,2025-09-04 23:54:00,lisanavarro,10.103.64.90,db-server-01,FAILURE,PASSWORD
1114,2025-09-06 07:40:00,johnsonkathleen,172.17.109.213,corp-server-01,SUCCESS,MFA
1115,2025-09-01 11:14:00,jaredschmidt,172.20.59.217,corp-server-01,FAILURE,PASSWORD
1116,2025-09-01 20:41:00,ldixon,10.229.82.1,corp-server-01,FAILURE,PASSWORD
1117,2025-09-05 18:51:00,dawn59,192.168.106.2,corp-server-01,FAILURE,SSH
1118,2025-09-02 13:10:00,lopezdavid,10.197.127.135,db-server-01,FAILURE,SSH
1119,2025-09-01 07:16:00,meltonrachel,172.28.204.28,corp-server-01,FAILURE,PASSWORD
1120,2025-09-06 09:43:00,moyersuzanne,172.18.197.170,db-server-01,FAILURE,PASSWORD
1121,2025-09-02 10:44:00,kenneth51,192.168.247.93,corp-server-02,SUCCESS,MFA
1122,2025-09-05 08:24:00,deboraholson,192.168.48.74,corp-server-02,FAILURE,SSH
1123,2025-09-04 10:59:00,ulong,192.168.207.197,corp-server-01,SUCCESS,MFA
1124,2025-09-05 22:18:00,thomasroy,192.168.27.180,corp-server-01,SUCCESS,PASSWORD
1125,2025-09-01 08:01:00,kvelez,192.168.157.64,corp-server-02,FAILURE,MFA
1126,2025-09-01 12:45:00,blawrence,172.26.99.105,vpn-gateway,SUCCESS,SSH
1127,2025-09-07 22:34:00,mdorsey,172.20.197.207,vpn-gateway,SUCCESS,SSH
1128,2025-09-06 09:40:00,skinnertyler,10.231.89.15,db-server-01,SUCCESS,MFA
1129,2025-09-06 13:26:00,parkwilliam,10.150.234.177,vpn-gateway,FAILURE,SSH
1130,2025-09-05 16:57:00,kfoster,192.168.122.203,db-server-01,FAILURE,PASSWORD
1131,2025-09-02 10:44:00,hillkrystal,172.19.25.61,corp-server-01,FAILURE,PASSWORD
1132,2025-09-07 05:43:00,nancy97,10.255.23.232,corp-server-01,SUCCESS,SSH
1133,2025-09-02 07:12:00,ashley87,192.168.219.59,vpn-gateway,SUCCESS,SSH
1134,2025-09-05 16:09:00,laurashaffer,192.168.247.241,vpn-gateway,FAILURE,SSH
1135,2025-09-06 22:49:00,maria75,172.25.31.39,corp-server-02,SUCCESS,SSH
1136,2025-09-03 09:58:00,jack87,172.26.157.172,vpn-gateway,FAILURE,PASSWORD
1137,2025-09-02 04:04:00,ygraham,192.168.161.66,corp-server-01,FAILURE,MFA
1138,2025-09-01 06:42:00,johnsonchristian,172.30.76.93,corp-server-01,SUCCESS,SSH
1139,2025-09-03 05:05:00,randall64,10.206.71.49,corp-server-01,SUCCESS,SSH
1140,2025-09-06 03:18:00,christopher20,192.168.231.244,db-server-01,FAILURE,PASSWORD
1141,2025-09-05 20:18:00,andersonisaiah,10.40.15.6,db-server-01,SUCCESS,MFA
1142,2025-09-07 20:16:00,michaelboyd,192.168.104.144,db-server-01,SUCCESS,SSH
1143,2025-09-02 10:10:00,bdiaz,10.30.19.199,corp-server-02,SUCCESS,MFA
1144,2025-09-06 06:24:00,ysmith,10.39.44.98,vpn-gateway,SUCCESS,PASSWORD
1145,2025-09-07 00:58:00,tyler85,192.168.45.90,db-server-01,SUCCESS,PASSWORD
1146,2025-09-06 22:49:00,kristina76,172.19.111.22,corp-server-01,FAILURE,MFA
1147,2025-09-04 16:00:00,whamilton,10.1.203.26,corp-server-01,FAILURE,MFA
1148,2025-09-07 14:20:00,hilljason,172.30.152.185,corp-server-02,SUCCESS,SSH
1149,2025-09-03 12:11:00,fdrake,192.168.157.85,corp-server-01,FAILURE,PASSWORD
1150,2025-09-04 09:11:00,jessicawagner,172.22.5.169,corp-server-01,SUCCESS,SSH
1151,2025-09-06 04:32:00,guerrerocraig,192.168.28.208,corp-server-02,FAILURE,MFA
1152,2025-09-05 04:22:00,woodmolly,10.214.16.27,db-server-01,SUCCESS,SSH
1153,2025-09-03 05:01:00,henry23,192.168.59.110,corp-server-01,SUCCESS,SSH
1154,2025-09-01 07:29:00,joshua46,10.28.96.97,db-server-01,SUCCESS,PASSWORD
1155,2025-09-05 06:42:00,fcarney,172.17.125.85,corp-server-02,SUCCESS,SSH
1156,2025-09-03 16:54:00,alexandradennis,10.230.67.120,vpn-gateway,SUCCESS,MFA
1157,2025-09-05 09:26:00,awallace,172.29.168.214,vpn-gateway,FAILURE,PASSWORD
1158,2025-09-01 10:08:00,martinjessica,172.17.10.237,corp-server-02,FAILURE,MFA
1159,2025-09-03 01:06:00,zkent,10.227.98.69,corp-server-01,SUCCESS,SSH
1160,2025-09-01 11:11:00,lisa28,10.48.31.164,corp-server-01,SUCCESS,MFA
1161,2025-09-02 07:32:00,markdonaldson,192.168.21.130,corp-server-01,SUCCESS,SSH
1162,2025-09-03 16:55:00,ccalhoun,172.19.233.75,corp-server-01,FAILURE,MFA
1163,2025-09-03 06:43:00,bushmaureen,172.20.231.145,vpn-gateway,SUCCESS,SSH
1164,2025-09-02 09:09:00,brucedrake,10.210.9.207,corp-server-02,SUCCESS,SSH
1165,2025-09-03 00:03:00,xbarber,192.168.151.37,vpn-gateway,SUCCESS,PASSWORD
1166,2025-09-02 08:20:00,williamsscott,192.168.143.219,corp-server-02,FAILURE,MFA
1167,2025-09-02 22:16:00,smithwarren,10.149.71.147,vpn-gateway,FAILURE,MFA
1168,2025-09-07 03:48:00,crawforddiane,192.168.177.36,corp-server-01,FAILURE,PASSWORD
1169,2025-09-02 00:35:00,joseochoa,192.168.189.6,vpn-gateway,SUCCESS,PASSWORD
1170,2025-09-06 11:07:00,manngary,172.19.7.158,db-server-01,SUCCESS,SSH
1171,2025-09-05 17:35:00,mcconnellcameron,172.18.109.107,db-server-01,FAILURE,MFA
1172,2025-09-06 01:05:00,lorrainecoleman,10.153.31.92,corp-server-02,FAILURE,MFA
1173,2025-09-04 17:08:00,deleonandre,10.87.24.154,vpn-gateway,FAILURE,MFA
1174,2025-09-05 13:46:00,chadmurphy,192.168.88.89,db-server-01,SUCCESS,MFA
1175,2025-09-04 13:56:00,davisandrea,192.168.181.186,db-server-01,SUCCESS,MFA
