log_id,timestamp,source_ip,destination_ip,source_port,destination_port,protocol,action
928,2025-09-04 12:41:00,10.215.32.14,10.56.121.12,53929,8080,UDP,DROP
929,2025-09-02 03:32:00,172.28.67.62,192.168.132.145,34536,3389,UDP,DENY
930,2025-09-01 23:12:00,192.168.112.23,10.222.10.149,38555,80,UDP,DROP
931,2025-09-07 10:00:00,172.27.239.223,192.168.109.209,62850,443,TCP,DENY
932,2025-09-06 05:10:00,10.176.78.121,172.18.116.63,21951,80,UDP,DROP
933,2025-09-07 06:44:00,192.168.62.122,10.200.62.42,47478,3389,TCP,ALLOW
934,2025-09-01 21:22:00,172.24.238.203,192.168.113.194,57350,3389,UDP,DENY
935,2025-09-05 17:07:00,10.245.182.253,10.187.50.127,60907,80,UDP,DROP
936,2025-09-02 18:20:00,192.168.215.145,10.146.186.0,9620,443,TCP,DROP
937,2025-09-03 20:01:00,10.32.135.3,172.16.157.147,36230,8080,UDP,DENY
938,2025-09-06 11:53:00,172.19.162.193,10.204.46.125,64942,22,TCP,DROP
939,2025-09-01 16:15:00,192.168.147.134,192.168.119.143,39071,8080,TCP,DENY
940,2025-09-04 16:25:00,192.168.81.38,10.15.189.3,39062,8080,TCP,DROP
941,2025-09-04 20:46:00,172.17.160.96,10.41.133.180,26879,22,TCP,ALLOW
942,2025-09-05 17:20:00,10.15.3.116,192.168.104.115,57104,443,UDP,DENY
943,2025-09-04 19:40:00,192.168.143.113,192.168.39.183,8020,443,UDP,DENY
944,2025-09-04 10:49:00,172.16.212.218,192.168.123.240,37328,443,TCP,ALLOW
945,2025-09-07 05:10:00,192.168.155.201,192.168.136.165,28748,80,UDP,DROP
946,2025-09-03 21:01:00,10.53.74.83,10.125.215.4,29913,80,UDP,DROP
947,2025-09-01 18:29:00,172.20.225.115,10.251.89.130,15622,8080,TCP,DENY
948,2025-09-07 08:34:00,172.25.241.250,10.82.246.83,40366,443,TCP,DENY
949,2025-09-03 22:08:00,10.58.86.248,10.3.182.127,11892,22,UDP,ALLOW
950,2025-09-01 13:32:00,10.9.140.74,172.31.12.242,16530,3389,UDP,DROP
951,2025-09-02 20:09:00,10.134.196.88,192.168.123.174,47885,22,UDP,DENY
952,2025-09-02 18:28:00,172.30.130.27,172.17.247.230,9040,443,TCP,DROP
953,2025-09-06 17:52:00,172.30.247.79,172.16.14.202,51925,3389,UDP,DENY
954,2025-09-05 06:20:00,192.168.33.42,172.28.109.163,10781,3389,UDP,ALLOW
955,2025-09-04 23:50:00,172.30.208.140,172.16.124.162,47686,80,UDP,DENY
956,2025-09-04 23:08:00,172.18.99.196,10.236.80.188,28079,3389,TCP,DROP
957,2025-09-06 01:02:00,192.168.127.137,192.168.249.211,45240,3389,UDP,DROP
958,2025-09-02 10:08:00,10.108.140.72,172.30.61.244,51010,22,TCP,DROP
959,2025-09-06 02:03:00,172.25.252.76,10.194.187.88,44911,22,UDP,ALLOW
960,2025-09-05 18:22:00,192.168.141.79,192.168.135.145,22119,80,TCP,ALLOW
961,2025-09-05 04:16:00,172.30.159.234,172.16.32.123,6257,80,UDP,DROP
962,2025-09-02 01:53:00,172.27.9.75,192.168.84.122,53963,8080,TCP,ALLOW
963,2025-09-06 22:26:00,172.25.6.22,172.28.254.101,16621,3389,TCP,DROP
964,2025-09-04 10:15:00,10.154.23.225,172.31.87.56,34663,443,UDP,ALLOW
965,2025-09-01 00:29:00,192.168.6.159,192.168.115.163,5355,8080,UDP,ALLOW
966,2025-09-04 07:22:00,172.16.155.161,172.28.201.15,7381,3389,TCP,DROP
967,2025-09-07 13:12:00,172.22.167.175,10.216.171.102,18898,8080,UDP,DENY
968,2025-09-04 15:02:00,172.19.132.93,192.168.232.23,43341,80,TCP,DROP
969,2025-09-04 23:08:00,172.16.112.131,172.29.27.171,1895,8080,TCP,DENY
970,2025-09-05 02:45:00,10.208.147.127,192.168.205.71,38819,3389,UDP,DENY
971,2025-09-01 00:45:00,10.39.108.155,10.131.207.71,50569,22,UDP,DENY
972,2025-09-01 08:44:00,172.25.135.110,192.168.53.27,47453,443,TCP,ALLOW
973,2025-09-01 13:29:00,172.17.26.249,192.168.72.30,12166,80,UDP,ALLOW
974,2025-09-02 02:57:00,10.239.138.150,192.168.173.20,33282,80,UDP,DENY
975,2025-09-04 09:14:00,172.23.225.33,10.106.45.137,20308,80,TCP,ALLOW
976,2025-09-07 06:25:00,192.168.212.8,172.18.241.81,48814,8080,TCP,DROP
977,2025-09-01 19:20:00,10.126.93.183,172.29.84.67,6288,3389,TCP,DENY
978,2025-09-04 02:32:00,172.29.105.116,192.168.204.180,8319,443,UDP,DROP
979,2025-09-02 07:05:00,192.168.192.8,192.168.72.108,25017,8080,UDP,DROP
980,2025-09-01 21:46:00,10.162.221.206,192.168.109.16,29265,3389,TCP,ALLOW
981,2025-09-02 14:44:00,192.168.180.152,192.168.40.12,18961,8080,UDP,ALLOW
982,2025-09-01 23:30:00,10.227.120.150,192.168.203.72,56118,443,TCP,ALLOW
983,2025-09-02 00:08:00,192.168.132.250,172.23.117.50,55907,3389,TCP,DROP
984,2025-09-01 12:35:00,192.168.155.150,172.19.1.86,40805,80,TCP,DROP
985,2025-09-06 15:49:00,10.178.45.212,192.168.193.129,33709,3389,TCP,ALLOW
986,2025-09-07 21:49:00,192.168.228.177,192.168.64.73,62211,22,TCP,DENY
987,2025-09-02 21:30:00,192.168.192.90,10.196.94.253,6026,443,TCP,DENY
988,2025-09-03 02:21:00,10.36.213.7,172.29.28.155,49193,8080,TCP,DENY
989,2025-09-06 10:00:00,172.21.69.96,172.21.218.80,32718,443,TCP,DENY
990,2025-09-07 14:18:00,172.18.166.144,172.22.147.233,12604,22,TCP,ALLOW
991,2025-09-05 07:58:00,10.183.67.29,10.121.134.96,2716,3389,UDP,ALLOW
992,2025-09-02 17:09:00,192.168.39.130,192.168.121.193,46761,8080,UDP,DROP
993,2025-09-04 17:26:00,192.168.206.34,192.168.90.55,61590,8080,TCP,DROP
994,2025-09-06 22:31:00,192.168.112.33,172.28.171.224,27763,80,TCP,DENY
995,2025-09-05 21:32:00,172.16.86.125,172.24.98.238,20282,443,TCP,DROP
996,2025-09-04 05:19:00,172.29.137.184,172.18.90.51,26090,443,UDP,DENY
997,2025-09-05 22:35:00,10.18.177.229,10.31.153.92,65320,443,UDP,ALLOW
998,2025-09-07 03:24:00,10.163.132.224,172.16.19.158,40172,8080,TCP,ALLOW
999,2025-09-02 16:27:00,192.168.109.57,192.168.103.161,23501,8080,UDP,DENY
1000,2025-09-05 03:43:00,10.76.182.87,192.168.116.132,20310,80,TCP,DROP
1001,2025-09-03 09:57:00,10.57.231.71,172.30.159.230,5015,80,UDP,DROP
1002,2025-09-02 09:57:00,10.43.243.54,192.168.13.51,15303,8080,TCP,ALLOW
1003,2025-09-04 23:17:00,172.31.176.31,10.237.51.188,43391,8080,TCP,DROP
1004,2025-09-02 08:06:00,192.168.36.238,10.210.103.100,40723,22,TCP,ALLOW
1005,2025-09-04 00:19:00,10.53.196.109,172.27.231.24,48772,3389,TCP,ALLOW
1006,2025-09-01 12:12:00,172.23.57.6,10.9.218.16,50480,3389,TCP,DROP
1007,2025-09-03 17:42:00,172.29.167.82,10.239.5.192,34306,80,TCP,ALLOW
1008,2025-09-04 03:02:00,10.247.132.149,172.21.95.13,62523,443,TCP,ALLOW
1009,2025-09-03 22:30:00,10.145.44.253,10.59.115.66,46426,8080,TCP,DROP
1010,2025-09-04 01:01:00,172.16.90.1,10.119.111.114,34319,80,UDP,DENY
1011,2025-09-02 14:59:00,192.168.121.243,10.67.113.245,1476,8080,UDP,DROP
1012,2025-09-03 11:23:00,10.235.195.26,10.60.70.108,15039,8080,TCP,DROP
1013,2025-09-05 01:25:00,172.22.76.54,192.168.125.150,32801,80,UDP,DENY
1014,2025-09-01 21:13:00,172.17.255.186,172.28.175.195,48690,3389,UDP,ALLOW
1015,2025-09-06 03:34:00,192.168.91.198,192.168.56.172,57031,443,TCP,ALLOW
1016,2025-09-03 23:21:00,10.208.100.246,172.27.167.222,60210,3389,TCP,DENY
1017,2025-09-02 01:31:00,10.44.98.45,172.19.151.79,46145,80,UDP,DENY
1018,2025-09-07 14:02:00,10.60.193.217,192.168.84.15,17999,8080,TCP,DENY
1019,2025-09-04 13:17:00,192.168.68.50,172.28.150.160,32922,3389,TCP,ALLOW
1020,2025-09-05 23:49:00,192.168.61.186,172.21.133.159,5971,443,TCP,DENY
1021,2025-09-06 10:04:00,10.68.249.45,172.18.108.86,59748,22,TCP,ALLOW
1022,2025-09-02 13:55:00,192.168.159.40,172.27.6.194,37697,3389,UDP,DROP
1023,2025-09-03 23:46:00,192.168.124.77,172.25.113.28,59928,443,UDP,ALLOW
1024,2025-09-01 03:37:00,172.24.252.74,10.82.239.172,26308,3389,UDP,DENY
1025,2025-09-03 02:27:00,172.22.60.150,172.24.168.128,25653,443,TCP,DENY
1026,2025-09-03 08:58:00,172.17.18.249,192.168.96.120,13863,3389,TCP,ALLOW
1027,2025-09-07 11:59:00,192.168.196.95,10.14.153.192,46801,3389,TCP,ALLOW
1028,2025-09-02 10:33:00,192.168.110.177,192.168.211.177,23285,80,TCP,DENY
1029,2025-09-04 04:00:00,172.31.36.246,10.241.205.97,27792,22,UDP,DROP
1030,2025-09-04 01:48:00,192.168.245.224,192.168.229.37,10949,8080,UDP,DENY
1031,2025-09-03 00:46:00,192.168.66.106,10.38.110.120,17201,443,TCP,DENY
1032,2025-09-05 23:02:00,172.28.253.184,10.32.240.88,47687,443,UDP,DENY
1033,2025-09-07 18:18:00,192.168.226.147,172.26.4.65,28527,3389,TCP,ALLOW
1034,2025-09-05 07:48:00,172.31.113.153,192.168.167.56,54931,22,UDP,ALLOW
1035,2025-09-01 07:55:00,10.175.25.10,192.168.239.167,35840,443,TCP,DROP
1036,2025-09-02 17:45:00,172.16.21.124,10.199.179.157,49783,3389,UDP,DROP
1037,2025-09-06 03:25:00,192.168.52.77,10.34.155.105,53742,443,TCP,ALLOW
1038,2025-09-03 10:50:00,172.24.49.246,10.40.232.30,35561,443,TCP,DENY
1039,2025-09-06 23:31:00,10.169.79.28,192.168.0.112,65472,8080,TCP,ALLOW
1040,2025-09-01 22:37:00,192.168.44.90,10.26.55.8,54581,3389,TCP,DROP
1041,2025-09-05 04:39:00,10.67.105.223,10.36.180.198,4829,8080,UDP,DROP
1042,2025-09-01 18:34:00,172.24.65.197,10.67.23.80,3050,8080,TCP,ALLOW
1043,2025-09-05 06:54:00,192.168.116.70,192.168.2.27,19950,80,TCP,DENY
1044,2025-09-07 19:04:00,192.168.210.144,172.17.5.248,16649,3389,UDP,DENY
1045,2025-09-04 22:07:00,192.168.39.72,10.213.38.60,13034,22,UDP,DENY
1046,2025-09-07 01:45:00,192.168.74.64,172.16.17.139,16567,443,UDP,DENY
1047,2025-09-04 15:38:00,192.168.16.79,192.168.239.24,56556,8080,UDP,ALLOW
1048,2025-09-05 05:07:00,192.168.228.238,192.168.75.23,23205,443,TCP,DENY
1049,2025-09-01 23:36:00,172.16.107.28,10.202.144.12,7611,3389,UDP,DENY
1050,2025-09-01 14:06:00,10.32.208.225,10.35.22.73,57164,3389,TCP,DENY
1051,2025-09-07 04:03:00,172.22.210.100,172.28.37.142,14915,443,TCP,DROP
1052,2025-09-03 03:51:00,192.168.60.55,192.168.99.100,38192,80,TCP,DROP
1053,2025-09-02 04:37:00,192.168.242.175,10.198.48.76,13927,22,TCP,ALLOW
1054,2025-09-02 16:51:00,10.195.13.114,10.243.111.129,8474,80,UDP,ALLOW
1055,2025-09-04 09:47:00,192.168.100.200,172.22.95.93,42497,80,UDP,DROP
1056,2025-09-03 22:11:00,192.168.49.155,10.200.21.122,18678,443,TCP,DENY
1057,2025-09-03 16:08:00,192.168.218.86,172.20.30.67,55781,443,UDP,DENY
1058,2025-09-01 02:17:00,172.24.208.177,172.30.180.171,16239,22,TCP,DROP
1059,2025-09-04 09:24:00,192.168.108.19,172.16.219.214,47884,22,TCP,ALLOW
1060,2025-09-02 05:22:00,10.21.27.19,10.223.208.156,63261,8080,UDP,ALLOW
1061,2025-09-05 20:39:00,172.27.41.210,10.46.202.12,8369,8080,TCP,DROP
1062,2025-09-05 18:27:00,172.31.127.133,10.71.7.74,8002,3389,UDP,DENY
1063,2025-09-04 08:48:00,192.168.180.45,192.168.170.145,39905,3389,TCP,DENY
1064,2025-09-07 03:51:00,192.168.184.247,172.30.104.158,19787,3389,UDP,DENY
1065,2025-09-05 08:18:00,10.30.153.131,192.168.187.222,10363,3389,TCP,ALLOW
1066,2025-09-03 16:50:00,172.27.101.73,192.168.181.173,27329,8080,TCP,DENY
1067,2025-09-03 19:06:00,10.203.83.68,172.17.230.50,45666,8080,TCP,DENY
1068,2025-09-07 05:23:00,172.21.124.45,10.48.235.139,18991,8080,UDP,ALLOW
1069,2025-09-02 14:34:00,192.168.169.37,172.28.229.150,13228,22,UDP,DROP
1070,2025-09-04 23:37:00,192.168.130.22,172.20.196.36,55648,8080,TCP,ALLOW
1071,2025-09-05 14:19:00,172.24.200.163,192.168.117.59,60432,80,UDP,DENY
1072,2025-09-04 19:20:00,192.168.52.194,192.168.152.223,2131,3389,UDP,DROP
1073,2025-09-03 17:46:00,192.168.104.148,10.221.88.90,18872,8080,TCP,DENY
1074,2025-09-01 04:10:00,10.70.40.218,172.19.123.64,5083,22,TCP,DENY
1075,2025-09-07 22:14:00,172.16.119.189,10.173.143.217,42006,22,UDP,DROP
1076,2025-09-05 10:39:00,192.168.144.81,10.221.182.62,32503,3389,TCP,DENY
1077,2025-09-01 16:06:00,10.238.113.51,10.88.32.16,9707,80,TCP,DENY
1078,2025-09-04 16:33:00,192.168.90.255,10.244.120.56,24885,8080,UDP,DENY
1079,2025-09-04 23:53:00,192.168.85.87,172.22.187.207,65413,8080,TCP,DROP
1080,2025-09-03 11:32:00,10.236.186.77,192.168.183.131,10216,80,TCP,DROP
1081,2025-09-05 17:38:00,192.168.137.41,10.175.13.245,54636,22,TCP,DROP
1082,2025-09-01 03:29:00,10.49.229.79,192.168.217.53,9446,80,UDP,DROP
1083,2025-09-05 16:09:00,10.148.186.197,192.168.181.142,59520,8080,UDP,DENY
1084,2025-09-05 19:08:00,10.132.213.184,172.24.239.27,48158,8080,TCP,DENY
1085,2025-09-02 12:23:00,172.30.207.202,172.27.39.220,61175,8080,TCP,DENY
1086,2025-09-01 02:11:00,10.69.149.50,10.12.154.233,55364,3389,TCP,DROP
1087,2025-09-06 19:05:00,10.73.27.239,192.168.223.150,49099,22,TCP,DROP
1088,2025-09-04 13:09:00,10.65.77.50,10.18.116.238,56603,22,TCP,DROP
1089,2025-09-02 04:39:00,192.168.6.139,172.23.121.88,58358,443,TCP,DENY
1090,2025-09-07 00:37:00,10.9.17.110,172.25.174.99,27930,22,TCP,DENY
1091,2025-09-04 14:41:00,172.17.219.157,192.168.178.6,35841,8080,UDP,DENY
1092,2025-09-03 01:56:00,10.171.113.71,192.168.194.253,57521,8080,UDP,DROP
1093,2025-09-05 02:07:00,10.119.242.72,192.168.193.176,16156,443,TCP,DENY
1094,2025-09-03 18:27:00,10.169.141.22,172.21.115.236,26444,3389,TCP,DENY
1095,2025-09-02 13:18:00,10.19.26.215,192.168.96.125,30680,80,UDP,DROP
1096,2025-09-05 12:32:00,10.115.104.29,10.254.226.15,18590,3389,UDP,DENY
1097,2025-09-05 01:17:00,10.140.213.50,172.26.38.14,46869,3389,UDP,DROP
1098,2025-09-03 03:22:00,172.30.227.59,192.168.58.11,21197,8080,TCP,ALLOW
1099,2025-09-03 08:26:00,10.153.181.191,10.33.161.157,19738,22,TCP,DENY
1100,2025-09-03 18:16:00,10.11.235.195,172.27.159.16,50223,8080,UDP,DENY
1101,2025-09-02 10:56:00,10.37.115.148,10.178.9.189,33989,3389,UDP,DENY
1102,2025-09-07 00:25:00,172.27.200.137,10.87.191.222,27081,443,TCP,DROP
1103,2025-09-04 11:21:00,192.168.41.86,192.168.43.70,58721,22,TCP,DENY
1104,2025-09-04 22:24:00,10.23.139.106,192.168.209.188,11107,3389,UDP,DROP
1105,2025-09-04 02:54:00,10.47.230.127,10.120.60.151,28129,3389,UDP,ALLOW
1106,2025-09-05 16:27:00,10.226.232.20,172.31.91.228,60052,3389,TCP,DENY
1107,2025-09-03 00:17:00,172.22.215.39,10.255.56.87,41061,80,TCP,ALLOW
1108,2025-09-07 00:23:00,192.168.114.240,172.19.88.107,38331,8080,TCP,ALLOW
1109,2025-09-07 11:13:00,192.168.129.142,10.157.186.31,22059,8080,UDP,ALLOW
1110,2025-09-02 15:48:00,192.168.242.209,192.168.152.4,29022,8080,UDP,ALLOW
1111,2025-09-01 20:39:00,172.24.33.82,192.168.1.162,11021,443,TCP,DENY
1112,2025-09-06 05:33:00,172.31.34.210,192.168.158.200,37137,3389,TCP,DROP
1113,2025-09-01 17:19:00,10.56.50.9,192.168.10.243,11969,80,UDP,DROP
1114,2025-09-01 20:15:00,192.168.155.224,172.30.90.102,54518,8080,TCP,DENY
1115,2025-09-07 10:13:00,10.139.3.152,10.112.134.153,27216,8080,UDP,ALLOW
1116,2025-09-01 09:15:00,172.16.196.96,192.168.44.140,37168,8080,TCP,DROP
1117,2025-09-07 05:55:00,10.230.168.71,192.168.84.24,55108,443,UDP,ALLOW
1118,2025-09-07 20:48:00,172.23.29.75,172.29.4.190,50382,80,UDP,ALLOW
1119,2025-09-06 17:05:00,172.28.174.222,172.25.87.58,64740,443,UDP,DROP
1120,2025-09-07 05:02:00,172.29.149.167,172.17.42.215,6979,443,TCP,ALLOW
1121,2025-09-04 04:44:00,172.25.87.38,192.168.104.70,5771,8080,TCP,DROP
1122,2025-09-01 15:12:00,172.25.3.154,192.168.193.28,59387,443,TCP,ALLOW
1123,2025-09-05 19:30:00,172.18.214.82,10.40.4.64,29090,80,TCP,DENY
1124,2025-09-03 07:04:00,192.168.159.23,10.4.11.192,10300,443,TCP,ALLOW
1125,2025-09-05 19:15:00,172.18.57.17,192.168.111.56,58545,22,UDP,DENY
1126,2025-09-06 00:40:00,10.75.178.176,192.168.144.35,57795,3389,TCP,DROP
1127,2025-09-05 09:52:00,10.169.102.0,172.26.176.52,41285,80,TCP,DROP
1128,2025-09-04 12:50:00,172.21.51.160,172.28.93.21,55754,443,UDP,DROP
1129,2025-09-07 20:03:00,192.168.170.127,192.168.17.39,27452,80,UDP,DENY
1130,2025-09-02 04:24:00,172.19.30.56,172.16.51.57,48815,3389,UDP,DENY
1131,2025-09-03 01:05:00,10.233.47.211,192.168.180.79,24779,80,UDP,DENY
1132,2025-09-05 13:09:00,172.21.86.72,172.24.190.160,33660,8080,TCP,DENY
1133,2025-09-07 08:42:00,172.20.46.74,10.64.169.175,7774,80,TCP,ALLOW
1134,2025-09-04 12:16:00,192.168.118.126,172.17.18.216,13763,3389,UDP,DROP
1135,2025-09-06 21:45:00,10.99.123.49,192.168.22.97,57000,8080,TCP,ALLOW
1136,2025-09-03 05:09:00,10.66.52.121,192.168.128.243,46785,443,TCP,ALLOW
1137,2025-09-05 01:14:00,10.196.80.16,192.168.245.233,50372,443,TCP,ALLOW
1138,2025-09-02 05:10:00,192.168.68.163,172.28.193.237,29847,443,TCP,DENY
1139,2025-09-02 18:35:00,10.208.252.51,10.4.227.226,15520,8080,TCP,DENY
1140,2025-09-05 22:06:00,172.23.96.181,172.22.10.19,42232,22,TCP,DROP
1141,2025-09-05 23:44:00,10.147.6.66,10.163.211.18,19542,443,TCP,DROP
1142,2025-09-07 02:53:00,10.142.132.232,172.24.129.154,35235,22,TCP,DENY
1143,2025-09-07 15:35:00,10.19.0.29,192.168.238.237,64937,8080,UDP,DROP
1144,2025-09-07 09:50:00,10.115.76.36,172.25.195.86,41375,22,TCP,DENY
1145,2025-09-02 21:08:00,172.29.104.62,192.168.182.61,13222,8080,TCP,DENY
1146,2025-09-05 00:05:00,10.26.237.55,172.20.73.224,43079,443,TCP,DROP
1147,2025-09-04 09:00:00,10.194.58.50,10.160.185.231,22193,3389,TCP,DROP
1148,2025-09-01 19:24:00,172.20.150.222,192.168.190.46,30854,443,UDP,DENY
1149,2025-09-03 20:03:00,172.19.108.102,172.20.128.87,32161,80,UDP,ALLOW
1150,2025-09-05 01:55:00,192.168.225.254,172.27.107.234,52152,8080,TCP,DENY
1151,2025-09-03 07:34:00,172.17.125.122,10.198.142.202,5075,443,TCP,DENY
1152,2025-09-07 20:43:00,10.181.89.89,192.168.191.170,38777,80,UDP,ALLOW
1153,2025-09-07 16:50:00,192.168.243.165,172.23.106.144,38719,8080,TCP,DROP
1154,2025-09-01 15:06:00,172.20.150.113,10.244.245.5,56760,8080,UDP,ALLOW
1155,2025-09-01 06:28:00,10.112.248.174,192.168.46.201,16369,443,UDP,DROP
1156,2025-09-06 19:59:00,172.23.14.173,192.168.171.220,28769,80,TCP,DENY
1157,2025-09-06 05:19:00,192.168.26.30,192.168.61.133,41284,8080,TCP,DENY
1158,2025-09-02 16:36:00,172.29.111.248,192.168.25.40,3729,443,TCP,ALLOW
1159,2025-09-01 16:10:00,10.135.23.100,192.168.45.11,2132,80,TCP,DENY
1160,2025-09-04 21:47:00,172.27.206.33,10.45.201.1,36420,8080,UDP,DROP
1161,2025-09-02 13:37:00,10.78.93.170,172.27.28.155,18407,22,UDP,DROP
1162,2025-09-03 20:07:00,172.24.19.41,172.21.91.7,47189,3389,UDP,DENY
1163,2025-09-07 05:31:00,10.134.49.92,172.20.106.250,61997,3389,TCP,ALLOW
1164,2025-09-05 23:07:00,172.27.104.221,10.44.28.70,31397,3389,UDP,DENY
1165,2025-09-03 17:06:00,10.237.86.198,172.22.76.170,49139,443,UDP,ALLOW
1166,2025-09-01 18:12:00,192.168.202.19,172.27.179.221,35006,22,UDP,ALLOW
1167,2025-09-01 07:39:00,172.28.170.28,10.246.73.160,4665,443,TCP,DROP
1168,2025-09-01 06:56:00,172.16.12.184,172.26.169.3,21373,3389,UDP,ALLOW
1169,2025-09-05 13:06:00,10.225.191.236,10.226.92.216,40703,80,TCP,DENY
1170,2025-09-02 09:05:00,10.79.210.209,172.19.44.140,44960,8080,TCP,ALLOW
1171,2025-09-01 18:24:00,192.168.48.2,10.141.179.90,9778,80,TCP,ALLOW
1172,2025-09-01 05:57:00,172.28.243.189,10.171.243.30,8046,443,TCP,DENY
1173,2025-09-07 11:12:00,172.29.79.37,10.200.95.192,19080,8080,UDP,ALLOW
1174,2025-09-06 00:56:00,172.25.238.145,10.111.61.123,14800,80,TCP,ALLOW
1175,2025-09-05 01:47:00,192.168.180.193,10.101.161.230,48989,443,UDP,DENY
1176,2025-09-03 16:33:00,10.75.141.140,172.22.163.99,64534,22,TCP,DROP
1177,2025-09-06 03:47:00,172.27.106.3,10.25.29.206,27730,8080,UDP,DROP
1178,2025-09-05 19:21:00,10.81.254.13,10.171.34.36,36995,22,UDP,ALLOW
1179,2025-09-06 23:33:00,192.168.193.54,10.79.123.202,56390,8080,TCP,DROP
1180,2025-09-07 03:16:00,172.18.189.9,192.168.210.38,49495,3389,TCP,DENY
1181,2025-09-04 11:49:00,172.31.248.81,10.12.22.111,45221,443,UDP,DROP
1182,2025-09-07 22:12:00,192.168.91.253,192.168.1.87,53112,8080,TCP,ALLOW
1183,2025-09-05 14:12:00,10.250.26.171,172.20.222.233,18696,3389,TCP,ALLOW
1184,2025-09-06 02:38:00,192.168.104.10,192.168.79.193,28461,80,TCP,DENY
1185,2025-09-06 17:34:00,192.168.28.84,192.168.81.68,16255,80,TCP,ALLOW
1186,2025-09-01 23:42:00,172.31.223.139,10.212.196.99,9433,443,UDP,ALLOW
1187,2025-09-04 06:58:00,172.16.198.223,192.168.235.4,58397,8080,UDP,DENY
1188,2025-09-02 14:45:00,172.16.223.228,10.41.193.237,29948,22,UDP,DROP
1189,2025-09-02 02:34:00,10.205.48.221,10.31.94.255,49340,443,UDP,ALLOW
1190,2025-09-01 21:04:00,192.168.137.14,10.188.99.70,48081,80,UDP,DROP
1191,2025-09-02 09:55:00,172.24.46.24,192.168.201.207,34038,3389,UDP,DENY
1192,2025-09-01 03:44:00,10.192.141.33,10.233.17.106,31548,8080,UDP,ALLOW
1193,2025-09-03 12:22:00,192.168.77.238,172.26.220.104,12717,22,TCP,DENY
1194,2025-09-04 15:32:00,172.20.207.17,192.168.101.47,24947,22,UDP,ALLOW
1195,2025-09-01 19:25:00,172.19.110.186,192.168.90.114,24995,443,TCP,ALLOW
1196,2025-09-02 19:17:00,10.25.190.96,192.168.168.34,33934,8080,TCP,ALLOW
1197,2025-09-05 12:07:00,192.168.242.185,172.16.91.131,65405,3389,TCP,DENY
1198,2025-09-02 23:23:00,10.106.197.50,10.240.9.131,33673,22,TCP,DENY
1199,2025-09-07 13:35:00,192.168.114.110,172.30.255.236,27669,8080,TCP,ALLOW
1200,2025-09-04 05:46:00,172.26.253.228,10.3.75.132,62916,80,TCP,DROP
1201,2025-09-03 11:16:00,10.37.14.187,192.168.104.241,32253,22,TCP,ALLOW
1202,2025-09-06 15:13:00,10.188.18.24,192.168.128.210,62108,443,TCP,DROP
1203,2025-09-02 03:48:00,192.168.162.178,10.187.206.129,39879,22,UDP,ALLOW
1204,2025-09-03 18:48:00,172.21.214.140,192.168.59.178,25148,443,UDP,DROP
1205,2025-09-04 09:45:00,10.4.20.114,192.168.139.205,55467,443,TCP,DENY
1206,2025-09-05 08:44:00,192.168.252.106,192.168.221.242,41235,80,TCP,DROP
1207,2025-09-06 07:29:00,192.168.30.15,192.168.211.44,43623,8080,TCP,ALLOW
1208,2025-09-02 17:35:00,192.168.134.54,172.31.27.70,41065,443,TCP,DROP
1209,2025-09-04 05:24:00,172.23.35.177,10.149.252.184,8372,443,TCP,DENY
1210,2025-09-06 22:49:00,192.168.59.43,10.217.189.58,14719,80,UDP,DENY
1211,2025-09-07 20:52:00,10.171.85.20,10.157.19.151,3147,80,TCP,DROP
1212,2025-09-06 07:13:00,192.168.240.233,10.80.205.240,27431,8080,TCP,DROP
1213,2025-09-03 13:15:00,172.18.178.212,172.19.125.183,62571,3389,TCP,DROP
1214,2025-09-06 08:46:00,172.23.80.151,172.25.42.6,32153,22,TCP,DENY
1215,2025-09-01 22:38:00,172.23.51.74,192.168.112.64,49338,443,UDP,DROP
1216,2025-09-05 00:27:00,172.21.163.35,10.159.37.56,31116,80,TCP,DENY
1217,2025-09-06 08:26:00,172.22.106.104,10.170.169.88,3181,8080,TCP,DENY
1218,2025-09-01 00:54:00,172.24.185.51,172.23.107.120,11748,80,UDP,ALLOW
1219,2025-09-07 11:23:00,172.27.49.226,192.168.198.146,7750,443,UDP,DROP
1220,2025-09-01 20:21:00,10.105.154.211,192.168.219.36,19517,80,TCP,DENY
1221,2025-09-07 18:23:00,10.208.17.52,10.245.248.195,37706,22,UDP,DENY
1222,2025-09-05 07:27:00,10.133.140.223,192.168.75.76,6537,443,UDP,DENY
1223,2025-09-04 22:56:00,172.28.243.227,10.217.147.39,8233,8080,TCP,ALLOW
1224,2025-09-03 01:12:00,10.26.91.110,10.47.209.218,40024,443,UDP,ALLOW
1225,2025-09-01 20:21:00,172.23.154.255,172.25.200.86,3995,80,UDP,ALLOW
1226,2025-09-05 15:04:00,10.53.90.0,172.20.86.243,49470,3389,TCP,DENY
1227,2025-09-04 17:35:00,10.139.129.44,172.24.27.187,43014,443,UDP,ALLOW
1228,2025-09-03 18:38:00,10.232.7.9,10.193.96.247,20082,443,TCP,DENY
1229,2025-09-04 22:15:00,192.168.164.95,192.168.168.9,57368,80,TCP,DENY
1230,2025-09-05 05:31:00,10.219.164.163,192.168.75.169,57949,22,UDP,DROP
1231,2025-09-03 15:34:00,172.20.44.201,172.20.247.217,3424,443,TCP,DENY
